,lat,lon,minutes_remaining,period,playoffs,shot_distance,shot_made_flag
19878,1.4638910473111648,2.1591407679527035,-0.31413091135684745,-1.2819277311853328,-0.41711555554112734,1.4325026465560624,0.0
17413,-0.057267475212785704,0.4656692625677997,-0.8979614593152649,-1.2819277311853328,-0.41711555554112734,-0.28750172637325,0.0
807,1.0227550757791726,1.5589230192087198,0.5616149105807788,-0.4115405832971447,-0.41711555554112734,0.6386544744348412,1.0
10388,-1.1677131966552599,1.3124050152603277,-0.022215637377638695,1.3292337124792313,-0.41711555554112734,1.167886589182322,1.0
47,0.8250044678510905,-0.07023944166789466,-0.8979614593152649,0.4588465645910432,-0.41711555554112734,-1.3459659558682113,1.0
3959,0.9619087348782492,-0.08095761575266032,-1.4817920072736825,0.4588465645910432,-0.41711555554112734,-1.3459659558682113,1.0
25623,0.9619087348782492,-0.08095761575266032,0.5616149105807788,-1.2819277311853328,-0.41711555554112734,-1.3459659558682113,1.0
26893,0.9619087348782492,-0.08095761575266032,1.1454454585391964,-1.2819277311853328,2.397417182638255,-1.3459659558682113,0.0
25537,-0.589672958096109,1.3338413634297068,0.8535301845599876,0.4588465645910432,-0.41711555554112734,0.7709625031217114,0.0
1453,0.09484837703957692,-0.005930397159605233,1.1454454585391964,-1.2819277311853328,-0.41711555554112734,-0.6844258124338606,0.0
27554,-0.39192235016802673,1.9554954603430696,-0.8979614593152649,1.3292337124792313,2.397417182638255,1.300194617869192,0.0
4235,-1.6392723386376595,-0.9920024129533255,-0.31413091135684745,-1.2819277311853328,-0.41711555554112734,1.167886589182322,1.0
2657,-0.7417888103485797,-0.027366745328984268,-0.022215637377638695,-0.4115405832971447,-0.41711555554112734,0.10942235968736053,1.0
5078,0.14048313271529653,0.44423291439842066,1.437360732518405,-1.2819277311853328,-0.41711555554112734,-0.4198097550601202,0.0
5125,-0.5592497876457012,1.8161591972418774,0.2696996366015701,-0.4115405832971447,-0.41711555554112734,1.300194617869192,0.0
28946,-0.3006528388165875,-1.6458110321209853,0.5616149105807788,1.3292337124792313,2.397417182638255,0.7709625031217114,1.0
25592,0.642465445148212,1.6125138896322435,0.5616149105807788,-1.2819277311853328,-0.41711555554112734,0.6386544744348412,1.0
13882,-2.293370503322938,-0.5418391013952996,-1.4817920072736825,-1.2819277311853328,-0.41711555554112734,1.4325026465560624,0.0
14415,-0.3462875944923071,-2.203156084526059,-0.31413091135684745,-0.4115405832971447,-0.41711555554112734,1.4325026465560624,0.0
4740,0.7337349564996513,0.2298694327041734,-0.6060461853360563,0.4588465645910432,-0.41711555554112734,-0.9490418698076009,0.0
9166,1.0531782462296884,1.3981504079379963,-0.022215637377638695,1.3292337124792313,-0.41711555554112734,0.37403841706110086,1.0
4455,0.9619087348782492,-0.08095761575266032,-0.022215637377638695,1.3292337124792313,-0.41711555554112734,-1.3459659558682113,1.0
12220,0.9619087348782492,-0.08095761575266032,0.5616149105807788,0.4588465645910432,-0.41711555554112734,-1.3459659558682113,0.0
297,-1.1220784409795401,1.0122961408882598,0.8535301845599876,-0.4115405832971447,-0.41711555554112734,0.9032705318085816,0.0
11679,-0.8939046626009423,0.3906420439747446,0.8535301845599876,-1.2819277311853328,-0.41711555554112734,0.2417303883742307,1.0
1651,-1.2894058784572149,-0.5525572754800653,0.8535301845599876,0.4588465645910432,-0.41711555554112734,0.6386544744348412,1.0
7133,0.9619087348782492,-0.08095761575266032,0.8535301845599876,-1.2819277311853328,-0.41711555554112734,-1.3459659558682113,0.0
1461,-0.5136150319699817,-0.3703483160399627,1.437360732518405,0.4588465645910432,-0.41711555554112734,-0.022885668999509657,0.0
20027,0.6272538599230082,-2.1602833881873007,0.8535301845599876,0.4588465645910432,-0.41711555554112734,1.167886589182322,0.0
1749,0.9619087348782492,-0.08095761575266032,-1.4817920072736825,-0.4115405832971447,-0.41711555554112734,-1.3459659558682113,0.0
7143,0.9619087348782492,-0.08095761575266032,0.8535301845599876,0.4588465645910432,-0.41711555554112734,-1.3459659558682113,1.0
13451,0.87063922352681,-0.5204027532259206,-1.1898767332944737,-0.4115405832971447,-0.41711555554112734,-0.8167338411207308,1.0
12584,0.49034959289584945,-0.4346573605482521,1.7292760064976138,-1.2819277311853328,-0.41711555554112734,-0.8167338411207308,1.0
1696,0.21654105884153188,-1.7208382507138882,0.5616149105807788,-1.2819277311853328,-0.41711555554112734,0.7709625031217114,1.0
11216,0.18611788839101612,-0.2738847492775286,1.1454454585391964,-1.2819277311853328,-0.41711555554112734,-0.6844258124338606,0.0
22816,0.6881002008239316,-1.8494563397304669,-0.31413091135684745,1.3292337124792313,-0.41711555554112734,0.7709625031217114,0.0
675,-1.5480028272862205,0.7872144851092467,0.8535301845599876,-1.2819277311853328,-0.41711555554112734,1.0355785604954517,0.0
4347,1.0531782462296884,1.923340938088925,-1.4817920072736825,-1.2819277311853328,-0.41711555554112734,1.0355785604954517,0.0
7758,-0.7874235660242992,1.0766051853965493,-1.1898767332944737,-1.2819277311853328,-0.41711555554112734,0.6386544744348412,0.0
11413,0.11005996226488884,1.6232320637170092,-0.022215637377638695,1.3292337124792313,-0.41711555554112734,0.7709625031217114,1.0
30609,0.03400203613865349,1.3124050152603277,-0.022215637377638695,-1.2819277311853328,2.397417182638255,0.506346445747971,1.0
27383,0.9619087348782492,-0.08095761575266032,-1.4817920072736825,2.199620860367419,2.397417182638255,-1.3459659558682113,1.0
800,-0.5440382024203894,1.6232320637170092,-0.31413091135684745,1.3292337124792313,-0.41711555554112734,1.0355785604954517,1.0
27816,0.2317526440667357,0.2298694327041734,-0.022215637377638695,-0.4115405832971447,2.397417182638255,-0.6844258124338606,0.0
23693,1.0075434905539689,1.130196055820073,-0.8979614593152649,-1.2819277311853328,-0.41711555554112734,0.10942235968736053,1.0
26469,-1.350252219358138,1.4195867561073752,-0.31413091135684745,2.199620860367419,2.397417182638255,1.300194617869192,0.0
14559,0.5816191042472887,-1.4743202467654961,-0.022215637377638695,-0.4115405832971447,-0.41711555554112734,0.37403841706110086,1.0
8622,0.9619087348782492,-0.08095761575266032,0.5616149105807788,0.4588465645910432,-0.41711555554112734,-1.3459659558682113,0.0
20136,-0.4527686910689501,-0.6704571904118785,0.8535301845599876,-1.2819277311853328,-0.41711555554112734,-0.022885668999509657,0.0
2994,-0.8939046626009423,1.6661047600557672,-0.31413091135684745,-0.4115405832971447,-0.41711555554112734,1.300194617869192,0.0
12440,-0.7874235660242992,1.698259282309912,1.7292760064976138,-1.2819277311853328,-0.41711555554112734,1.300194617869192,1.0
1399,0.9619087348782492,-0.08095761575266032,1.7292760064976138,-0.4115405832971447,-0.41711555554112734,-1.3459659558682113,1.0
2890,-0.4527686910689501,-0.048803093498515616,-0.31413091135684745,0.4588465645910432,-0.41711555554112734,-0.15519369768637983,0.0
19262,-1.2437711227814952,-1.4743202467654961,-0.022215637377638695,1.3292337124792313,-0.41711555554112734,1.167886589182322,0.0
4414,-0.9699625887271777,-1.2599567650712489,1.7292760064976138,0.4588465645910432,-0.41711555554112734,0.7709625031217114,0.0
10533,-0.4831918615194659,0.7121872665161917,-0.022215637377638695,-0.4115405832971447,-0.41711555554112734,0.2417303883742307,0.0
14837,0.9619087348782492,-1.602938335782075,-0.022215637377638695,1.3292337124792313,-0.41711555554112734,0.506346445747971,1.0
26967,0.9619087348782492,-1.7637109470527985,-0.6060461853360563,1.3292337124792313,2.397417182638255,0.6386544744348412,0.0
24141,0.38386849631920644,0.5299783070760892,0.5616149105807788,0.4588465645910432,-0.41711555554112734,-0.5521177837469904,1.0
26607,-1.0916552705290246,1.4624594524462857,-0.6060461853360563,-1.2819277311853328,2.397417182638255,1.167886589182322,0.0
7751,-1.061232100078617,-0.9598478906991808,0.5616149105807788,-1.2819277311853328,-0.41711555554112734,0.6386544744348412,0.0
12433,-0.7113656398980639,-1.6672473802903645,0.2696996366015701,0.4588465645910432,-0.41711555554112734,1.0355785604954517,1.0
26628,0.9619087348782492,-0.08095761575266032,0.2696996366015701,-0.4115405832971447,2.397417182638255,-1.3459659558682113,0.0
14621,0.2317526440667357,-1.4850384208502618,0.2696996366015701,-0.4115405832971447,-0.41711555554112734,0.37403841706110086,1.0
11793,0.07963679181437308,-0.1667030084303288,-0.6060461853360563,-0.4115405832971447,-0.41711555554112734,-0.6844258124338606,0.0
9709,-0.20938332746514832,0.7229054406009574,0.2696996366015701,-0.4115405832971447,-0.41711555554112734,-0.022885668999509657,0.0
21991,0.7945812974005747,-0.48824823097177583,0.5616149105807788,-1.2819277311853328,-0.41711555554112734,-0.9490418698076009,0.0
20909,0.7337349564996513,-0.18813935659970782,-1.4817920072736825,0.4588465645910432,-0.41711555554112734,-1.2136579271813412,0.0
6254,0.8097928826258867,-1.452883898596117,-1.4817920072736825,-0.4115405832971447,-0.41711555554112734,0.2417303883742307,0.0
8679,0.03400203613865349,1.923340938088925,-1.4817920072736825,-0.4115405832971447,-0.41711555554112734,1.167886589182322,0.0
21175,0.7489465417248551,-0.1559848343455631,1.1454454585391964,0.4588465645910432,-0.41711555554112734,-1.2136579271813412,0.0
307,-0.6200961285466247,1.2159414484978937,-0.31413091135684745,0.4588465645910432,-0.41711555554112734,0.6386544744348412,0.0
15352,-0.16374857178942873,-1.924483558323522,-0.8979614593152649,-1.2819277311853328,-0.41711555554112734,1.0355785604954517,1.0
28350,0.9619087348782492,-0.08095761575266032,-0.8979614593152649,-0.4115405832971447,2.397417182638255,-1.3459659558682113,1.0
2384,0.9619087348782492,-0.08095761575266032,0.8535301845599876,1.3292337124792313,-0.41711555554112734,-1.3459659558682113,1.0
1771,-0.6505192989971404,0.21915125861940773,-0.022215637377638695,-0.4115405832971447,-0.41711555554112734,-0.022885668999509657,1.0
16666,0.9466971496530454,-0.10239396392203935,0.2696996366015701,0.4588465645910432,-0.41711555554112734,-1.3459659558682113,0.0
19377,0.07963679181437308,0.9051144000410599,1.7292760064976138,0.4588465645910432,-0.41711555554112734,-0.022885668999509657,1.0
8065,0.45992642244533366,0.8729598777869152,1.437360732518405,1.3292337124792313,-0.41711555554112734,-0.15519369768637983,1.0
21824,-1.608849168187144,-1.3028294614100069,1.7292760064976138,-1.2819277311853328,-0.41711555554112734,1.300194617869192,0.0
21843,-1.380675389808546,0.5728510034149995,-0.022215637377638695,-0.4115405832971447,-0.41711555554112734,0.7709625031217114,1.0
27385,0.9619087348782492,-0.08095761575266032,0.8535301845599876,-1.2819277311853328,2.397417182638255,-1.3459659558682113,0.0
22657,-1.471944901159985,1.0658870113117835,0.2696996366015701,-1.2819277311853328,-0.41711555554112734,1.167886589182322,0.0
23904,1.1748709280316434,-1.3135476354947726,-0.6060461853360563,-1.2819277311853328,-0.41711555554112734,0.10942235968736053,0.0
20793,0.7033117860491355,-0.2524484011079972,0.8535301845599876,-1.2819277311853328,-0.41711555554112734,-1.0813498984944712,0.0
23689,1.1444477575811276,-1.034875109292236,-0.6060461853360563,-0.4115405832971447,-0.41711555554112734,-0.28750172637325,1.0
25522,-0.42234552061854247,1.6125138896322435,-0.31413091135684745,0.4588465645910432,-0.41711555554112734,1.0355785604954517,0.0
2670,-1.7609650204396146,1.0766051853965493,-0.022215637377638695,-1.2819277311853328,-0.41711555554112734,1.300194617869192,1.0
12619,0.9619087348782492,-0.08095761575266032,0.5616149105807788,1.3292337124792313,-0.41711555554112734,-1.3459659558682113,0.0
7634,-0.27022966836617984,-1.8923290360693774,0.5616149105807788,0.4588465645910432,-0.41711555554112734,1.0355785604954517,1.0
28368,-1.258982708006699,-1.0455932833770016,-0.8979614593152649,1.3292337124792313,2.397417182638255,0.9032705318085816,0.0
4677,-1.3350406341328263,0.8300871814481572,1.437360732518405,1.3292337124792313,-0.41711555554112734,0.9032705318085816,1.0
29544,0.8554276383016062,0.2298694327041734,1.437360732518405,-1.2819277311853328,2.397417182638255,-1.0813498984944712,0.0
13217,0.9619087348782492,-0.08095761575266032,-1.4817920072736825,-0.4115405832971447,-0.41711555554112734,-1.3459659558682113,1.0
2300,-0.04205588998758186,-0.18813935659970782,-1.4817920072736825,-0.4115405832971447,-0.41711555554112734,-0.5521177837469904,0.0
11089,0.4142916667696141,-1.7744291211375642,-0.8979614593152649,0.4588465645910432,-0.41711555554112734,0.7709625031217114,1.0
5669,0.5055611781210533,-1.0455932833770016,1.437360732518405,0.4588465645910432,-0.41711555554112734,-0.15519369768637983,1.0
24068,0.9619087348782492,-0.08095761575266032,1.7292760064976138,1.3292337124792313,-0.41711555554112734,-1.3459659558682113,0.0
7484,0.9619087348782492,-0.08095761575266032,-1.1898767332944737,1.3292337124792313,-0.41711555554112734,-1.3459659558682113,1.0
22329,0.7945812974005747,-0.23101205293861818,-0.31413091135684745,-1.2819277311853328,-0.41711555554112734,-1.2136579271813412,1.0
17874,-0.20938332746514832,-0.42393918646348644,0.2696996366015701,0.4588465645910432,-0.41711555554112734,-0.28750172637325,0.0
2590,-1.5175796568357047,0.6478782220079022,-0.6060461853360563,-0.4115405832971447,-0.41711555554112734,0.9032705318085816,0.0
5715,0.9619087348782492,-0.08095761575266032,1.437360732518405,0.4588465645910432,-0.41711555554112734,-1.3459659558682113,1.0
14100,-0.08769064566330145,-2.0102289510011904,0.2696996366015701,-0.4115405832971447,-0.41711555554112734,1.167886589182322,1.0
21725,0.87063922352681,-1.6886837284597433,-0.6060461853360563,1.3292337124792313,-0.41711555554112734,0.6386544744348412,0.0
15086,0.9619087348782492,-0.08095761575266032,-0.31413091135684745,-1.2819277311853328,-0.41711555554112734,-1.3459659558682113,0.0
14019,-1.9891387988182125,-0.4025028382941074,0.8535301845599876,-1.2819277311853328,-0.41711555554112734,1.167886589182322,0.0
9853,0.9619087348782492,-0.08095761575266032,1.437360732518405,0.4588465645910432,-0.41711555554112734,-1.3459659558682113,1.0
3760,-0.9851741739523815,-1.2921112873253935,1.1454454585391964,-0.4115405832971447,-0.41711555554112734,0.9032705318085816,0.0
1336,0.44471483722012983,-1.924483558323522,-1.4817920072736825,-1.2819277311853328,-0.41711555554112734,0.9032705318085816,0.0
30624,0.09484837703957692,1.3338413634297068,0.5616149105807788,-1.2819277311853328,2.397417182638255,0.506346445747971,1.0
25678,-1.9587156283676967,-0.14526666026094973,-1.4817920072736825,0.4588465645910432,-0.41711555554112734,1.167886589182322,1.0
24675,-0.22459491269046025,-0.5311209273106863,-1.1898767332944737,-1.2819277311853328,-0.41711555554112734,-0.28750172637325,1.0
8889,-1.4110985602590616,1.3124050152603277,0.5616149105807788,1.3292337124792313,-0.41711555554112734,1.300194617869192,0.0
514,-0.7113656398980639,1.3981504079379963,-0.6060461853360563,-0.4115405832971447,-0.41711555554112734,0.9032705318085816,0.0
3778,-0.7722119807989873,1.9554954603430696,1.7292760064976138,-1.2819277311853328,-0.41711555554112734,1.5648106752429325,1.0
17988,0.11005996226488884,1.698259282309912,0.5616149105807788,-0.4115405832971447,-0.41711555554112734,0.9032705318085816,0.0
30196,-2.2173125771968105,-0.7133298867507888,0.2696996366015701,1.3292337124792313,2.397417182638255,1.4325026465560624,0.0
22750,1.1140245871306118,-1.8601745138152326,-0.022215637377638695,-0.4115405832971447,-0.41711555554112734,0.7709625031217114,0.0
14494,0.24696422929204764,0.7014690924315783,-1.4817920072736825,-0.4115405832971447,-0.41711555554112734,-0.28750172637325,0.0
659,0.9619087348782492,-0.08095761575266032,-1.4817920072736825,-1.2819277311853328,-0.41711555554112734,-1.3459659558682113,1.0
12652,0.9619087348782492,-0.08095761575266032,0.2696996366015701,1.3292337124792313,-0.41711555554112734,-1.3459659558682113,1.0
14938,-0.802635151249503,-1.5707838135279302,-1.1898767332944737,1.3292337124792313,-0.41711555554112734,1.0355785604954517,0.0
17532,-1.0916552705290246,-0.07023944166789466,-0.8979614593152649,0.4588465645910432,-0.41711555554112734,0.37403841706110086,1.0
16331,0.8554276383016062,1.8161591972418774,1.437360732518405,0.4588465645910432,-0.41711555554112734,0.9032705318085816,1.0
13874,-1.5480028272862205,0.3156148253818418,0.2696996366015701,1.3292337124792313,-0.41711555554112734,0.7709625031217114,0.0
17504,-2.0804083101696516,-0.7776389312590782,0.8535301845599876,-0.4115405832971447,-0.41711555554112734,1.4325026465560624,0.0
19965,0.7033117860491355,-1.5386292912737856,1.7292760064976138,0.4588465645910432,-0.41711555554112734,0.37403841706110086,1.0
5947,0.9619087348782492,-0.08095761575266032,0.5616149105807788,-1.2819277311853328,-0.41711555554112734,-1.3459659558682113,1.0
2330,0.9619087348782492,-0.08095761575266032,0.2696996366015701,-1.2819277311853328,-0.41711555554112734,-1.3459659558682113,1.0
25005,0.8402160530762943,-1.2170840687323385,-0.022215637377638695,0.4588465645910432,-0.41711555554112734,-0.022885668999509657,0.0
28950,0.9619087348782492,-0.08095761575266032,-1.4817920072736825,1.3292337124792313,2.397417182638255,-1.3459659558682113,0.0
9517,0.9619087348782492,-0.08095761575266032,-0.8979614593152649,-1.2819277311853328,-0.41711555554112734,-1.3459659558682113,1.0
10534,0.8402160530762943,-1.9137653842387563,-0.31413091135684745,-0.4115405832971447,-0.41711555554112734,0.9032705318085816,0.0
6857,0.38386849631920644,-1.699401902544509,1.7292760064976138,-1.2819277311853328,-0.41711555554112734,0.6386544744348412,0.0
17808,-0.11811381611370914,-0.2738847492775286,0.8535301845599876,-1.2819277311853328,-0.41711555554112734,-0.4198097550601202,0.0
18104,0.9010623939773258,-1.452883898596117,-0.022215637377638695,-0.4115405832971447,-0.41711555554112734,0.2417303883742307,1.0
12058,0.35344532586869065,0.4978237848219444,-0.022215637377638695,-1.2819277311853328,-0.41711555554112734,-0.5521177837469904,0.0
27722,0.26217581451725147,-1.8816108619846117,-0.6060461853360563,-1.2819277311853328,2.397417182638255,0.9032705318085816,0.0
6358,-1.1220784409795401,1.6661047600557672,0.8535301845599876,0.4588465645910432,-0.41711555554112734,1.4325026465560624,1.0
1046,-1.1829247818804636,0.06909682143344986,0.5616149105807788,-0.4115405832971447,-0.41711555554112734,0.506346445747971,0.0
8583,0.9619087348782492,-0.08095761575266032,-0.6060461853360563,-0.4115405832971447,-0.41711555554112734,-1.3459659558682113,1.0
12959,0.15569471794060843,-0.35963014195519705,-0.6060461853360563,1.3292337124792313,-0.41711555554112734,-0.6844258124338606,0.0
2100,0.9619087348782492,-0.08095761575266032,1.437360732518405,-0.4115405832971447,-0.41711555554112734,-1.3459659558682113,1.0
15754,-0.4679802762942621,-1.7637109470527985,-1.1898767332944737,1.3292337124792313,-0.41711555554112734,1.0355785604954517,0.0
14659,0.9619087348782492,-0.08095761575266032,-0.6060461853360563,-1.2819277311853328,-0.41711555554112734,-1.3459659558682113,1.0
2066,0.9619087348782492,-0.08095761575266032,-0.31413091135684745,0.4588465645910432,-0.41711555554112734,-1.3459659558682113,0.0
10663,0.9314855644277334,-0.18813935659970782,-0.8979614593152649,-0.4115405832971447,-0.41711555554112734,-1.2136579271813412,1.0
27818,0.9619087348782492,-0.08095761575266032,1.1454454585391964,0.4588465645910432,2.397417182638255,-1.3459659558682113,1.0
25116,0.9619087348782492,-0.08095761575266032,-1.4817920072736825,-0.4115405832971447,-0.41711555554112734,-1.3459659558682113,0.0
8877,0.18611788839101612,0.11196951777220793,1.1454454585391964,-1.2819277311853328,-0.41711555554112734,-0.6844258124338606,1.0
13825,0.5359843485715691,-0.28460292336214194,-1.4817920072736825,-1.2819277311853328,-0.41711555554112734,-0.9490418698076009,0.0
21436,0.9466971496530454,-0.08095761575266032,0.8535301845599876,0.4588465645910432,-0.41711555554112734,-1.3459659558682113,0.0
10798,-1.7913881908900222,1.1730687521589833,-1.4817920072736825,-0.4115405832971447,-0.41711555554112734,1.4325026465560624,1.0
6920,-0.11811381611370914,-2.2781833031191137,-1.1898767332944737,-0.4115405832971447,-0.41711555554112734,1.4325026465560624,1.0
5952,-0.011632719537066105,0.16556038819588398,0.2696996366015701,-0.4115405832971447,-0.41711555554112734,-0.5521177837469904,0.0
16905,0.657677030373416,-0.07023944166789466,-1.1898767332944737,0.4588465645910432,-0.41711555554112734,-1.0813498984944712,0.0
18066,0.20132947361632803,-1.13133867605467,-1.1898767332944737,1.3292337124792313,-0.41711555554112734,0.10942235968736053,0.0
25300,0.18611788839101612,0.04766047326391851,0.2696996366015701,1.3292337124792313,-0.41711555554112734,-0.6844258124338606,0.0
5033,-1.1829247818804636,1.4195867561073752,-0.31413091135684745,-1.2819277311853328,-0.41711555554112734,1.167886589182322,1.0
13652,-1.1677131966552599,-1.5600656394431647,0.5616149105807788,-1.2819277311853328,-0.41711555554112734,1.167886589182322,0.0
7880,-1.715330264763895,-1.1420568501392834,-0.31413091135684745,2.199620860367419,-0.41711555554112734,1.300194617869192,0.0
27319,0.0035788656881377318,-0.5739936236494443,-0.022215637377638695,1.3292337124792313,2.397417182638255,-0.4198097550601202,0.0
12381,-2.171677821521091,0.7657781369398677,-1.1898767332944737,1.3292337124792313,-0.41711555554112734,1.5648106752429325,1.0
4426,0.8554276383016062,1.2159414484978937,1.437360732518405,1.3292337124792313,-0.41711555554112734,0.2417303883742307,1.0
14142,-0.8482699069252226,-1.9566380805776666,-0.6060461853360563,1.3292337124792313,-0.41711555554112734,1.4325026465560624,1.0
233,-0.6809424694475481,-1.6350928580362196,-1.1898767332944737,1.3292337124792313,-0.41711555554112734,1.0355785604954517,0.0
14325,0.9619087348782492,-0.08095761575266032,1.437360732518405,0.4588465645910432,-0.41711555554112734,-1.3459659558682113,1.0
4516,-0.5136150319699817,-1.828019991561088,-0.022215637377638695,-0.4115405832971447,-0.41711555554112734,1.0355785604954517,0.0
7381,1.0075434905539689,0.004787776925160441,0.5616149105807788,1.3292337124792313,-0.41711555554112734,-1.3459659558682113,1.0
13029,1.0075434905539689,1.2695323189214174,-0.8979614593152649,0.4588465645910432,-0.41711555554112734,0.2417303883742307,0.0
5907,-0.8634814921504265,1.0444506631424044,0.2696996366015701,-1.2819277311853328,-0.41711555554112734,0.6386544744348412,1.0
27258,0.7793697121753709,-0.11311213800680503,-0.8979614593152649,-1.2819277311853328,2.397417182638255,-1.2136579271813412,1.0
20989,0.657677030373416,-1.8387381656458537,0.2696996366015701,-0.4115405832971447,-0.41711555554112734,0.7709625031217114,0.0
414,1.190082513256847,-1.9673562546624324,0.2696996366015701,1.3292337124792313,-0.41711555554112734,0.9032705318085816,0.0
2960,-1.5480028272862205,-0.7990752794284572,-0.31413091135684745,-1.2819277311853328,-0.41711555554112734,0.9032705318085816,0.0
11214,0.9619087348782492,-0.08095761575266032,1.437360732518405,-1.2819277311853328,-0.41711555554112734,-1.3459659558682113,0.0
18624,0.8250044678510905,-0.1559848343455631,-1.4817920072736825,0.4588465645910432,-0.41711555554112734,-1.2136579271813412,1.0
2039,0.5055611781210533,2.0519590271055037,-0.6060461853360563,-0.4115405832971447,-0.41711555554112734,1.300194617869192,0.0
10626,-0.9091162478261461,1.2373777966672728,-0.8979614593152649,-0.4115405832971447,-0.41711555554112734,0.9032705318085816,1.0
17766,-0.9091162478261461,0.958705270464736,-0.6060461853360563,0.4588465645910432,-0.41711555554112734,0.6386544744348412,1.0
29925,-0.37671076494282285,-0.005930397159605233,-1.4817920072736825,-1.2819277311853328,2.397417182638255,-0.28750172637325,0.0
20943,-1.8826577022414615,0.5728510034149995,1.7292760064976138,1.3292337124792313,-0.41711555554112734,1.167886589182322,1.0
21986,-1.6849070943133793,0.9265507482105912,-0.6060461853360563,1.3292337124792313,-0.41711555554112734,1.167886589182322,0.0
18207,0.7945812974005747,0.7443417887703364,-0.6060461853360563,-1.2819277311853328,-0.41711555554112734,-0.4198097550601202,0.0
21159,0.5816191042472887,1.4946139747004303,-0.8979614593152649,1.3292337124792313,-0.41711555554112734,0.506346445747971,0.0
11102,0.5359843485715691,-0.4346573605482521,0.5616149105807788,-1.2819277311853328,-0.41711555554112734,-0.8167338411207308,0.0
10448,0.9619087348782492,-0.08095761575266032,1.437360732518405,1.3292337124792313,-0.41711555554112734,-1.3459659558682113,0.0
16048,0.9619087348782492,-0.08095761575266032,-1.4817920072736825,1.3292337124792313,-0.41711555554112734,-1.3459659558682113,1.0
6823,0.45992642244533366,0.0905331696028289,-0.8979614593152649,-0.4115405832971447,-0.41711555554112734,-0.9490418698076009,1.0
5761,-1.5632144125114242,1.4624594524462857,-1.4817920072736825,-0.4115405832971447,-0.41711555554112734,1.4325026465560624,0.0
10153,0.5055611781210533,-1.4743202467654961,-0.6060461853360563,0.4588465645910432,-0.41711555554112734,0.37403841706110086,1.0
17291,0.45992642244533366,-1.2813931132406278,0.2696996366015701,0.4588465645910432,-0.41711555554112734,0.10942235968736053,1.0
3557,0.9619087348782492,-0.08095761575266032,-0.022215637377638695,-1.2819277311853328,-0.41711555554112734,-1.3459659558682113,1.0
20066,-0.20938332746514832,0.7229054406009574,-1.1898767332944737,-0.4115405832971447,-0.41711555554112734,-0.022885668999509657,1.0
2108,0.7945812974005747,1.1516324039896042,-0.022215637377638695,0.4588465645910432,-0.41711555554112734,0.10942235968736053,0.0
7447,0.9619087348782492,-0.08095761575266032,-0.8979614593152649,-0.4115405832971447,-0.41711555554112734,-1.3459659558682113,0.0
